experiment_id,seed,fold,condition,repeat,pearson,rmse,mae
NCR_TRUE,0,0,random,0,0.3847886667282018,6.540219297807406,5.144066859143419
NCR_TRUE,0,0,random,1,0.37056582216363,4.7728600036461675,3.992448608213306
NCR_TRUE,0,0,random,2,0.436314141989545,5.087586212527865,4.329345575750452
NCR_TRUE,0,0,random,3,0.3549236744294142,8.36666035487898,7.311174157874352
NCR_TRUE,0,0,random,4,0.33394550017728064,5.405157420347134,4.214071758372508
NCR_TRUE,0,0,random,5,0.3464199659720056,4.846611424479235,4.157627353026496
NCR_TRUE,0,0,random,6,0.4007763540204847,4.7463778996512405,4.015472365530014
NCR_TRUE,0,0,random,7,0.36519503942119486,9.771391649674383,8.729969440764602
NCR_TRUE,0,0,random,8,0.40226619723679546,6.717112375855967,5.779855200410395
NCR_TRUE,0,0,random,9,0.412965490103385,4.759510155355191,4.01537957005583
NCR_TRUE,0,0,random,10,0.34583927885233273,6.207526625319506,5.233328528876629
NCR_TRUE,0,0,random,11,0.3280329425131504,4.8606289514762695,4.191048242048341
NCR_TRUE,0,0,random,12,0.3489180114228638,4.8019869691158386,4.068828733340612
NCR_TRUE,0,0,random,13,0.34100263756816174,7.59036156413754,6.500199730843605
NCR_TRUE,0,0,random,14,0.36955166374420806,5.526903291496442,4.800302294274276
NCR_TRUE,0,0,random,15,0.4252144468365806,6.496087854476775,5.549374750520485
NCR_TRUE,0,0,random,16,0.3740522912822397,5.196440539160915,4.458975135628427
NCR_TRUE,0,0,random,17,0.4079378010996162,5.1358141131181485,4.039043853051038
NCR_TRUE,0,0,random,18,0.44122335571346244,4.786717944607763,3.7841144282295494
NCR_TRUE,0,0,random,19,0.3839606243423187,4.851687432318192,4.155398989838849
NCR_TRUE,0,0,original,-1,0.3958834488136505,4.726272613859383,3.9974965399348776
NCR_TRUE,0,0,top,-1,0.315143746576588,4.932383414745255,4.122176928858682
NCR_TRUE,0,0,bottom,-1,0.38933319493183033,7.283121921624448,6.2653213904072365
NCR_TRUE,0,0,reference_prior_top,-1,0.34098666136546746,4.822212117328024,4.083392698956015
NCR_TRUE,0,1,random,0,0.4522468863590913,5.3821466758414696,4.112090595759513
NCR_TRUE,0,1,random,1,0.45331407342302144,4.693953407421434,3.799866039185661
NCR_TRUE,0,1,random,2,0.3769320563845837,5.114706222885284,4.463240796213419
NCR_TRUE,0,1,random,3,0.41763258843698947,4.771046961263965,4.115008996884062
NCR_TRUE,0,1,random,4,0.3922187294917318,5.18027975276772,4.539844013095722
NCR_TRUE,0,1,random,5,0.38502310622706964,5.163292629722049,4.0087303709874975
NCR_TRUE,0,1,random,6,0.435340100790154,4.9049199248937665,3.854345442087597
NCR_TRUE,0,1,random,7,0.42379001398906335,4.695464160961446,3.83049729161922
NCR_TRUE,0,1,random,8,0.435983666232535,4.679041764478081,3.9961187827544364
NCR_TRUE,0,1,random,9,0.3917918967036722,4.716121676879397,3.8828846999854094
NCR_TRUE,0,1,random,10,0.3448118991190708,4.792315895029432,4.06008739708862
NCR_TRUE,0,1,random,11,0.41176248429291495,4.691335521421276,3.932353869530736
NCR_TRUE,0,1,random,12,0.46682277924777926,5.034151198180162,3.9305048255668718
NCR_TRUE,0,1,random,13,0.44127266330952086,4.67977864259049,3.8376862296515277
NCR_TRUE,0,1,random,14,0.40377398955700283,5.297589789818916,4.61258690701839
NCR_TRUE,0,1,random,15,0.3271512776171775,4.814234942291599,3.9353682636454907
NCR_TRUE,0,1,random,16,0.4082358394073984,4.714828875455329,3.8696788259381187
NCR_TRUE,0,1,random,17,0.45026163798705904,4.79829552550553,3.8238761085770765
NCR_TRUE,0,1,random,18,0.4521004413356916,4.710450845083681,3.807663264052793
NCR_TRUE,0,1,random,19,0.4513613316555397,4.684660320839463,3.8210697022006106
NCR_TRUE,0,1,original,-1,0.4160970623433469,4.651862030402796,3.895230396538572
NCR_TRUE,0,1,top,-1,0.3256652164771089,4.903266110469076,3.9181904319375263
NCR_TRUE,0,1,bottom,-1,0.4331913991514286,4.708772742586499,4.043971116077029
NCR_TRUE,0,1,reference_prior_top,-1,0.4510811248238662,5.3725561947358695,4.097785383737377
NCR_TRUE,0,2,random,0,0.25258504121279635,5.758956968441671,5.000875562210207
NCR_TRUE,0,2,random,1,0.29534534523958256,4.60942520918306,4.03511774428563
NCR_TRUE,0,2,random,2,0.2810087540928527,4.544500912577276,3.8195303890228813
NCR_TRUE,0,2,random,3,0.29677192421101806,6.460856248106459,5.604466642225741
NCR_TRUE,0,2,random,4,0.3215876085715661,4.516702676645417,3.7928481129024956
NCR_TRUE,0,2,random,5,0.26611773646429665,5.695664196829919,4.991562226858878
NCR_TRUE,0,2,random,6,0.3141781968441526,4.733343867315575,4.194507127346812
NCR_TRUE,0,2,random,7,0.3113125632302249,4.500981340861798,3.810612872554803
NCR_TRUE,0,2,random,8,0.2947885497877616,5.2868458439951205,4.690561208269067
NCR_TRUE,0,2,random,9,0.2890300599703205,4.5824467821419255,3.8057723998307424
NCR_TRUE,0,2,random,10,0.2692582777127691,4.884947633227572,4.338225130263047
NCR_TRUE,0,2,random,11,0.2844704056326586,5.232584824192818,4.644235533012727
NCR_TRUE,0,2,random,12,0.2655911532485797,4.926846143523055,4.376901368668053
NCR_TRUE,0,2,random,13,0.2648963392851713,4.6090068693857305,4.015795198264631
NCR_TRUE,0,2,random,14,0.33001448992054927,6.108340778825339,5.308405039728972
NCR_TRUE,0,2,random,15,0.2607946780568944,4.901382250900673,3.866274577218314
NCR_TRUE,0,2,random,16,0.2636672071279139,4.735245169683477,3.8074688738638827
NCR_TRUE,0,2,random,17,0.27755915397169145,5.348985110983003,4.7201931292196795
NCR_TRUE,0,2,random,18,0.26326102606072166,5.358271585099674,4.737459636791024
NCR_TRUE,0,2,random,19,0.24025656970945286,5.852210195411941,5.115971161258853
NCR_TRUE,0,2,original,-1,0.28335790337840505,4.52944586017747,3.8142553654825604
NCR_TRUE,0,2,top,-1,0.2675930013446086,4.862636347375059,4.314699398907757
NCR_TRUE,0,2,bottom,-1,0.27410442648685646,4.542183414046964,3.833304756761724
NCR_TRUE,0,2,reference_prior_top,-1,0.23794364012392888,5.076737154578582,3.9181358355213782
NCR_TRUE,0,3,random,0,0.3773796315621857,5.183036708745249,4.511899686830741
NCR_TRUE,0,3,random,1,0.43961185299647026,5.105327681564179,4.459878936302354
NCR_TRUE,0,3,random,2,0.43667655905453356,6.729997741907819,5.8257346659865
NCR_TRUE,0,3,random,3,0.38267389301922944,6.732347165044045,5.9291557753805195
NCR_TRUE,0,3,random,4,0.3863094719974371,6.586489727778728,5.84020941699418
NCR_TRUE,0,3,random,5,0.3951531645106898,4.808370942744198,3.783051907240413
NCR_TRUE,0,3,random,6,0.437885528466495,5.338751295305989,4.650280278073375
NCR_TRUE,0,3,random,7,0.424956165381689,7.740810037646224,6.745385161719359
NCR_TRUE,0,3,random,8,0.40887395452866215,7.133470390216566,6.193673873694737
NCR_TRUE,0,3,random,9,0.427417529929764,5.39946103757918,4.0158580148204726
NCR_TRUE,0,3,random,10,0.4613897602910654,6.080802429757883,5.265549593689375
NCR_TRUE,0,3,random,11,0.4055947158928573,4.984013812642912,4.3777694184530045
NCR_TRUE,0,3,random,12,0.47154227454536723,4.972465351753689,4.3996642133302
NCR_TRUE,0,3,random,13,0.42766817098658577,6.650218730183283,5.800946753072475
NCR_TRUE,0,3,random,14,0.40353782357163465,14.755791380849935,13.982150543130384
NCR_TRUE,0,3,random,15,0.401823942594058,4.926086483229158,3.8627521695688345
NCR_TRUE,0,3,random,16,0.4355525526146006,4.682706758570497,3.825640339550589
NCR_TRUE,0,3,random,17,0.3781026142562055,4.800426402745817,4.091728070658264
NCR_TRUE,0,3,random,18,0.41042563999680515,7.290151720971567,5.860653813510337
NCR_TRUE,0,3,random,19,0.32981484102404834,6.940271023613846,6.130855877018056
NCR_TRUE,0,3,original,-1,0.4419245895323875,4.626399090874763,3.7495119844439295
NCR_TRUE,0,3,top,-1,0.42847772040420046,10.921129395985886,9.888324113328014
NCR_TRUE,0,3,bottom,-1,0.3982808595033742,5.82502009711311,5.133107318356378
NCR_TRUE,0,3,reference_prior_top,-1,0.37713784633203223,4.886462069959459,4.158399689258949
NCR_TRUE,0,4,random,0,0.2755295619530779,5.057600962283435,4.35431383810381
NCR_TRUE,0,4,random,1,0.2903020220795688,6.695771638175757,5.699807232440796
NCR_TRUE,0,4,random,2,0.3105384847641157,6.375609274270023,5.408147010665344
NCR_TRUE,0,4,random,3,0.2303988098616007,4.5682337029860545,3.7027844328563297
NCR_TRUE,0,4,random,4,0.2701487379331174,4.806015935567246,4.114061399155747
NCR_TRUE,0,4,random,5,0.2698961817635056,7.607518080242121,6.5987561577496745
NCR_TRUE,0,4,random,6,0.2391369946517795,5.062897105985975,4.34235208113864
NCR_TRUE,0,4,random,7,0.30885183006836614,5.200019486904062,4.436854437667599
NCR_TRUE,0,4,random,8,0.1901645042326487,4.69997322336801,3.867781942197272
NCR_TRUE,0,4,random,9,0.27149409743867625,5.481516691671314,4.615701652132298
NCR_TRUE,0,4,random,10,0.28977929781637946,6.043398170000101,5.139133683398954
NCR_TRUE,0,4,random,11,0.2586903866715611,4.526481171911873,3.661478996312027
NCR_TRUE,0,4,random,12,0.2643945817962305,4.898315879832489,3.7240132172967733
NCR_TRUE,0,4,random,13,0.29297772170217556,9.016190901280678,8.04071494471114
NCR_TRUE,0,4,random,14,0.24106805163700495,5.798199847523415,4.879468840587254
NCR_TRUE,0,4,random,15,0.31398942710981886,5.004791870779481,4.247462502018204
NCR_TRUE,0,4,random,16,0.29435045066158355,7.150574656639729,6.124184807721886
NCR_TRUE,0,4,random,17,0.23797677763256841,7.148615992377499,5.8431391466225175
NCR_TRUE,0,4,random,18,0.2576734554236948,7.903570957784773,6.8148396916591265
NCR_TRUE,0,4,random,19,0.31370823181407126,5.254693043381436,4.47744246676007
NCR_TRUE,0,4,original,-1,0.28275184145089655,4.522229500878443,3.7112168217533132
NCR_TRUE,0,4,top,-1,0.297056543246737,9.618507601570018,8.723399634121977
NCR_TRUE,0,4,bottom,-1,0.25317344851814105,5.433081118386899,4.62206572428101
NCR_TRUE,0,4,reference_prior_top,-1,0.22241878877749302,5.78430591058172,4.49787419155138
NCR_TRUE,1,0,random,0,0.4728090505530522,6.0390966377924356,5.078926732097277
NCR_TRUE,1,0,random,1,0.4423085640562477,4.938783703374921,4.021038627228461
NCR_TRUE,1,0,random,2,0.4694770923337846,8.405064315891602,7.2073475435558185
NCR_TRUE,1,0,random,3,0.4132450634630042,8.42625931484629,7.216026803430664
NCR_TRUE,1,0,random,4,0.5191336811888881,6.442768245266475,5.063090429666671
NCR_TRUE,1,0,random,5,0.4974982909976655,10.439897332835457,9.4604850896539
NCR_TRUE,1,0,random,6,0.4651838856590808,6.864809393725794,5.805184123811535
NCR_TRUE,1,0,random,7,0.5025949421672085,9.830470819048404,8.811508951602105
NCR_TRUE,1,0,random,8,0.4463095494981403,7.4048402143376215,6.282447638308779
NCR_TRUE,1,0,random,9,0.48365566821058287,4.770021190334183,3.916360083798979
NCR_TRUE,1,0,random,10,0.4687857961039535,4.561488014429563,3.9004123870454035
NCR_TRUE,1,0,random,11,0.5107707456053683,4.427937656123274,3.705324946697835
NCR_TRUE,1,0,random,12,0.5036814042749732,4.620231141501809,3.9125738883554555
NCR_TRUE,1,0,random,13,0.4474722822541145,10.384097548784517,9.348883684049786
NCR_TRUE,1,0,random,14,0.4686170144557604,4.992042905410198,4.055818966968441
NCR_TRUE,1,0,random,15,0.45801289742866663,15.245668679198994,14.55507224644448
NCR_TRUE,1,0,random,16,0.41500354223743335,4.693047057859631,3.9371023540678807
NCR_TRUE,1,0,random,17,0.5067343940696165,6.519682470733459,5.551836439215
NCR_TRUE,1,0,random,18,0.4239297087048017,11.082765930583285,10.063703053482925
NCR_TRUE,1,0,random,19,0.3889625646522553,6.063360861709486,5.057603772955554
NCR_TRUE,1,0,original,-1,0.48149862303704405,4.516353148831911,3.76255759434498
NCR_TRUE,1,0,top,-1,0.34231044078515077,6.728272387154201,5.707766153095371
NCR_TRUE,1,0,bottom,-1,0.4856560849028843,4.599500070312467,3.818003359820787
NCR_TRUE,1,0,reference_prior_top,-1,0.5009367795272675,6.17236074143229,4.853286374038372
NCR_TRUE,1,1,random,0,0.25123697643136217,4.707797735388939,4.143112012446308
NCR_TRUE,1,1,random,1,0.2707880105611996,4.48153938504514,3.597558549454421
NCR_TRUE,1,1,random,2,0.27137628958266236,4.710390873247299,4.156106764769692
NCR_TRUE,1,1,random,3,0.308029927846988,4.448904183913337,3.646827155057938
NCR_TRUE,1,1,random,4,0.26266331712394,4.5290913643059625,3.7809871337968057
NCR_TRUE,1,1,random,5,0.2657968878659273,5.103799659475588,3.443081812083652
NCR_TRUE,1,1,random,6,0.250952360967077,4.587748017575483,3.9042820588671083
NCR_TRUE,1,1,random,7,0.25113741358394653,4.522890245715845,3.7165835792116884
NCR_TRUE,1,1,random,8,0.3228424562611051,4.431944838943487,3.64578016316402
NCR_TRUE,1,1,random,9,0.28576861129621545,4.540064651463564,3.3290089261221913
NCR_TRUE,1,1,random,10,0.31967195713058955,5.12687829927349,3.4025077733817195
NCR_TRUE,1,1,random,11,0.26691997870427625,4.49587964090805,3.446193830143243
NCR_TRUE,1,1,random,12,0.2890495027305657,5.076109400576317,4.640416282195162
NCR_TRUE,1,1,random,13,0.30929821516246203,4.649803447612864,3.240128797492352
NCR_TRUE,1,1,random,14,0.24155774653185264,4.638157941773722,3.9943202479641386
NCR_TRUE,1,1,random,15,0.27552367857025706,4.977182399009814,4.513406833782696
NCR_TRUE,1,1,random,16,0.30195875409861295,4.5032748555931486,3.3178840706689154
NCR_TRUE,1,1,random,17,0.3014723245934224,4.776681762332335,3.2761139843605367
NCR_TRUE,1,1,random,18,0.31021162527354024,4.435438418713642,3.582386026760202
NCR_TRUE,1,1,random,19,0.2471604737716686,4.572396011843316,3.395278603642613
NCR_TRUE,1,1,original,-1,0.2833636382113254,4.6327361227883355,4.026866112955422
NCR_TRUE,1,1,top,-1,0.2805026348275903,4.906712671523817,4.4688826665490335
NCR_TRUE,1,1,bottom,-1,0.29329154353201004,4.499816983682251,3.338987950213631
NCR_TRUE,1,1,reference_prior_top,-1,0.25963278165130266,5.314867237606207,3.5642132531336457
NCR_TRUE,1,2,random,0,0.35329654904938723,4.945561064377352,4.293295196813663
NCR_TRUE,1,2,random,1,0.39187757896798653,5.137763335172055,4.497869010622883
NCR_TRUE,1,2,random,2,0.34655480832802243,4.983991847438168,4.363112914166939
NCR_TRUE,1,2,random,3,0.37238737001546385,4.847009944464998,4.239019858695748
NCR_TRUE,1,2,random,4,0.34667764185531386,4.694285791045723,3.73044057455337
NCR_TRUE,1,2,random,5,0.3383524978200463,5.969708115856782,5.145543289737912
NCR_TRUE,1,2,random,6,0.3004509695060061,4.894609346103276,4.254894310161348
NCR_TRUE,1,2,random,7,0.2621457384295946,4.878488281495775,4.215141855442183
NCR_TRUE,1,2,random,8,0.31377422998025895,4.6256854094054365,3.943170041708218
NCR_TRUE,1,2,random,9,0.37475344065964167,4.871033492316365,4.248526082067019
NCR_TRUE,1,2,random,10,0.3167792286129931,6.148836573793762,5.278589992723891
NCR_TRUE,1,2,random,11,0.3163625149879211,6.427791364427683,5.548289598141395
NCR_TRUE,1,2,random,12,0.3474267138658849,5.505091031697895,4.796470817660135
NCR_TRUE,1,2,random,13,0.36570906145853577,4.967557404300985,4.314731996707669
NCR_TRUE,1,2,random,14,0.3257738756697366,4.960370182418112,4.306546107271562
NCR_TRUE,1,2,random,15,0.28350895376632906,4.68650785535681,4.015402759856815
NCR_TRUE,1,2,random,16,0.291752381665342,6.141133389485852,5.283168621455573
NCR_TRUE,1,2,random,17,0.3589396869900321,4.880246679535707,4.24635058145171
NCR_TRUE,1,2,random,18,0.35034550817816645,4.912783858450879,4.299334307260935
NCR_TRUE,1,2,random,19,0.3069322843350414,4.635129672728789,3.8827020602777695
NCR_TRUE,1,2,original,-1,0.3464358339394862,4.581599592694712,3.773858048047608
NCR_TRUE,1,2,top,-1,0.3271227280828988,5.492473673755107,4.79984112546893
NCR_TRUE,1,2,bottom,-1,0.32923954410488815,4.699923664049733,4.07125713927534
NCR_TRUE,1,2,reference_prior_top,-1,0.28838124526831044,4.710865636078618,3.8075017349710163
NCR_TRUE,1,3,random,0,0.32674510791831934,4.797720317942986,4.166783011913441
NCR_TRUE,1,3,random,1,0.4155297052990503,6.801516073099682,5.809085754348315
NCR_TRUE,1,3,random,2,0.37995636740858685,4.892879275092263,4.265998051333782
NCR_TRUE,1,3,random,3,0.39672685537680596,4.7036061229055806,4.079622646423067
NCR_TRUE,1,3,random,4,0.3418566058177259,6.387955696859885,5.452213213033045
NCR_TRUE,1,3,random,5,0.38307102056372855,6.135707374004146,5.225972350128363
NCR_TRUE,1,3,random,6,0.36330744944846755,5.706160492399344,4.813273182333473
